Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
5614.2565,-16.9,999.0,-12.3,-14.8
5624.261876,-16.8,999.0,-12.3,-14.8
5634.29823,-16.8,999.0,-12.2,-14.8
5644.316425,-16.8,999.0,-12.2,-14.7
5654.346905,-16.7,999.0,-12.2,-14.7
5664.391217,-16.7,999.0,-12.2,-14.6
5674.436585,-16.7,999.0,-12.2,-14.6
5684.440988,-16.7,999.0,-12.0,-14.5
5694.494196,-16.6,999.0,-12.0,-14.6
5704.496577,-16.6,999.0,-12.1,-14.5
5714.531883,-16.6,999.0,-12.0,-14.5
5724.55303,-16.5,999.0,-12.1,-14.5
5734.586736,-16.5,999.0,-12.0,-14.5
5744.622073,-16.5,999.0,-11.9,-14.5
5754.642157,-16.4,999.0,-11.9,-14.4
5764.677142,-16.4,999.0,-11.8,-14.4
5774.681799,-16.4,999.0,-11.8,-14.4
5784.720521,-16.4,999.0,-11.8,-14.3
5794.735867,-16.3,999.0,-11.8,-14.3
5804.754504,-16.3,999.0,-11.7,-14.3
5814.790261,-16.3,999.0,-11.7,-14.2
5824.793748,-16.2,999.0,-11.7,-14.2
5834.830515,-16.2,999.0,-11.6,-14.2
5844.835073,-16.1,999.0,-11.7,-14.2
5854.869306,-16.1,999.0,-11.6,-14.2
5864.873512,-16.1,999.0,-11.4,-14.1
5874.90986,-16.1,999.0,-11.4,-14.0
5884.913705,-16.0,999.0,-11.3,-14.0
5894.956295,-16.0,999.0,-11.4,-14.0
5904.977044,-15.9,999.0,-11.4,-14.0
5915.002654,-15.9,999.0,-11.3,-13.9
5925.037805,-15.9,999.0,-11.3,-13.9
5935.04579,-15.9,999.0,-11.2,-13.9
5945.078523,-15.8,999.0,-11.2,-13.9
5955.098039,-15.8,999.0,-11.2,-13.9
5965.134522,-15.8,999.0,-11.1,-13.8
5975.167945,-15.7,999.0,-11.1,-13.9
5985.172461,-15.7,999.0,-11.1,-13.8
5995.207039,-15.8,999.0,-11.0,-13.7
6005.225981,-15.6,999.0,-11.0,-13.6
6015.245823,-15.6,999.0,-10.9,-13.7
6025.272437,-15.6,999.0,-11.0,-13.6
6035.285931,-15.6,999.0,-10.9,-13.6
6045.321205,-15.6,999.0,-10.9,-13.6
6055.325087,-15.5,999.0,-10.9,-13.6
6065.359892,-15.4,999.0,-10.8,-13.6
6075.395157,-15.5,999.0,-10.8,-13.5
6085.399039,-15.4,999.0,-10.7,-13.3
6095.435622,-15.4,999.0,-10.7,-13.3
6105.439081,-15.3,999.0,-10.7,-13.3
6115.474973,-15.3,999.0,-10.7,-13.5
6125.478745,-15.3,999.0,-10.7,-13.5
6135.512885,-15.2,999.0,-10.6,-13.3
6145.533188,-15.1,999.0,-10.6,-13.3
6155.536361,-15.2,999.0,-10.6,-13.3
6165.56728,-15.1,999.0,-10.7,-13.5
6175.592445,-15.1,999.0,-10.7,-13.3
6185.627871,-15.1,999.0,-10.7,-13.5
6195.631816,-15.0,999.0,-10.8,-13.3
6205.666778,-15.0,999.0,-10.6,-13.6
6215.686679,-15.0,999.0,-10.7,-13.3
6225.706385,-14.9,999.0,-10.6,-13.6
6235.736171,-14.9,999.0,-10.6,-13.6
6245.745569,-14.8,999.0,-10.5,-13.6
6255.795726,-14.9,999.0,-10.6,-13.6
6265.85797,-14.8,999.0,-10.6,-13.4
6275.882153,-14.8,999.0,-10.6,-13.6
6285.918135,-14.7,999.0,-10.5,-13.3
6295.938784,-14.7,999.0,-10.5,-13.6
6305.972571,-14.7,999.0,-10.5,-13.6
6315.992082,-14.6,999.0,-10.5,-13.3
6326.030111,-14.6,999.0,-10.5,-13.5
6336.063477,-14.5,999.0,-10.5,-13.5
6346.06811,-14.5,999.0,-10.5,-13.6
6356.166692,-14.6,999.0,-10.5,-13.4
6366.169598,-14.4,999.0,-10.4,-13.3
6376.210605,-14.2,999.0,-10.5,-13.5
6386.239676,-14.3,999.0,-10.3,-13.5
6396.260177,-14.3,999.0,-10.3,-13.3
6406.293597,-14.1,999.0,-10.3,-13.5
6416.295269,-14.3,999.0,-10.3,-13.3
6426.335455,-14.3,999.0,-10.4,-13.5
6436.337608,-14.2,999.0,-10.2,-13.5
6446.36808,-13.9,999.0,-10.2,-13.4
6456.408931,-14.2,999.0,-10.2,-13.2
6466.429129,-13.9,999.0,-10.2,-13.4
6476.464627,-13.9,999.0,-10.2,-13.4
6486.483922,-13.9,999.0,-10.0,-13.1
6496.523374,-13.8,999.0,-10.1,-13.3
6506.55756,-13.8,999.0,-10.1,-13.1
6516.604504,-13.8,999.0,-10.0,-13.1
6526.639079,-13.7,999.0,-10.0,-13.0
6536.642746,-13.7,999.0,-10.0,-13.2
6546.681628,-13.7,999.0,-10.0,-13.0
6556.728091,-13.6,999.0,-9.9,-13.0
6566.733625,-13.7,999.0,-9.9,-13.0
6576.769978,-13.6,999.0,-9.9,-13.0
6586.774001,-13.5,999.0,-9.8,-12.9
6596.80569,-13.6,999.0,-9.9,-12.9
6606.813851,-13.4,999.0,-9.6,-12.9
6616.84819,-13.5,999.0,-9.8,-12.9
6626.85679,-13.4,999.0,-9.7,-12.7
6636.887701,-13.4,999.0,-9.7,-12.9
6646.906795,-13.4,999.0,-9.7,-12.8
6656.910436,-13.3,999.0,-9.6,-12.7
6666.946252,-13.3,999.0,-9.6,-12.7
6676.950803,-13.3,999.0,-9.6,-12.7
6686.984441,-13.3,999.0,-9.5,-12.7
6697.005233,-13.4,999.0,-9.5,-12.7
6707.025719,-13.2,999.0,-9.4,-12.6
6717.060434,-13.1,999.0,-9.4,-12.6
6727.074531,-13.1,999.0,-9.4,-12.6
6737.102442,-13.1,999.0,-9.4,-12.6
6747.14901,-13.1,999.0,-9.4,-12.4
6757.185334,-13.1,999.0,-9.3,-12.5
6767.204606,-13.1,999.0,-9.4,-12.5
6777.209109,-13.0,999.0,-9.2,-12.4
6787.260837,-12.9,999.0,-9.2,-12.4
6797.263539,-13.0,999.0,-9.1,-12.4
6807.299655,-13.0,999.0,-9.1,-12.4
6817.303715,-12.9,999.0,-9.1,-12.3
6827.338674,-12.8,999.0,-9.1,-12.4
6837.344271,-12.8,999.0,-9.0,-12.3
6847.386521,-12.8,999.0,-9.0,-12.3
6857.412403,-12.8,999.0,-8.9,-12.2
6867.417524,-12.8,999.0,-8.8,-12.2
6877.451939,-12.8,999.0,-8.9,-12.1
6887.461117,-12.7,999.0,-8.7,-12.1
6897.493482,-12.7,999.0,-8.6,-12.1
6907.527255,-12.6,999.0,-8.8,-12.1
6917.532478,-12.6,999.0,-8.5,-12.1
6927.546054,-12.6,999.0,-8.5,-12.1
6937.555338,-12.5,999.0,-8.5,-12.0
6947.591033,-12.5,999.0,-8.4,-12.1
6957.594432,-12.5,999.0,-8.4,-12.0
6967.613119,-12.5,999.0,-8.4,-12.0
6977.645773,-12.4,999.0,-8.3,-11.9
6987.652875,-12.4,999.0,-8.3,-11.9
6997.687546,-12.3,999.0,-8.2,-11.8
7007.713313,-12.3,999.0,-8.2,-11.8
7017.743605,-12.3,999.0,-8.1,-11.8
7027.747834,-12.3,999.0,-8.2,-11.8
7037.783318,-12.3,999.0,-8.2,-11.6
7047.788498,-12.2,999.0,-8.0,-11.7
7057.822798,-12.2,999.0,-8.1,-11.7
7067.847488,-12.2,999.0,-8.1,-11.7
7077.910012,-12.2,999.0,-8.0,-11.7
7087.95831,-12.1,999.0,-7.9,-11.6
7097.977581,-12.2,999.0,-8.0,-11.6
7108.001594,-12.2,999.0,-7.9,-11.6
7118.049953,-12.0,999.0,-8.0,-11.6
7128.052168,-12.1,999.0,-8.0,-11.6
7138.080596,-12.0,999.0,-7.9,-11.5
7148.108523,-12.0,999.0,-7.9,-11.5
7158.144928,-12.0,999.0,-7.8,-11.4
7168.163191,-11.9,999.0,-7.9,-11.4
7178.166937,-12.0,999.0,-7.9,-11.4
7188.203144,-11.9,999.0,-7.8,-11.5
7198.227667,-11.9,999.0,-7.7,-11.5
7208.26946,-11.8,999.0,-7.7,-11.4
7218.300897,-11.9,999.0,-7.8,-11.4
7228.312216,-11.9,999.0,-7.8,-11.3
7238.348297,-11.9,999.0,-7.7,-11.4
7248.351785,-11.9,999.0,-7.8,-11.3
7258.386838,-11.9,999.0,-7.7,-11.4
7268.389996,-11.8,999.0,-7.7,-11.3
7278.425837,-11.9,999.0,-7.6,-11.3
7288.430549,-11.8,999.0,-7.6,-11.3
7298.482243,-11.8,999.0,-7.7,-11.2
7308.500576,-11.8,999.0,-7.6,-11.3
7318.50368,-11.8,999.0,-7.5,-11.2
7328.520895,-11.7,999.0,-7.5,-11.2
7338.54977,-11.7,999.0,-7.5,-11.2
7348.594515,-11.7,999.0,-7.4,-11.2
7358.610566,-11.7,999.0,-7.5,-11.2
7368.636009,-11.6,999.0,-7.4,-11.2
7378.653918,-11.6,999.0,-7.5,-11.2
7388.658042,-11.6,999.0,-7.4,-11.2
7398.693324,-11.6,999.0,-7.5,-11.2
7408.734314,-11.6,999.0,-7.5,-11.1
7418.779321,-11.6,999.0,-7.4,-11.2
7428.815702,-11.6,999.0,-7.4,-11.1
7438.833482,-11.6,999.0,-7.4,-11.1
7448.865704,-11.6,999.0,-7.5,-11.2
7458.889504,-11.5,999.0,-7.4,-11.1
7468.924736,-11.6,999.0,-7.4,-11.1
7478.956327,-11.5,999.0,-7.3,-11.0
7488.963735,-11.5,999.0,-7.4,-11.1
7498.999553,-11.5,999.0,-7.4,-11.0
7508.999756,-11.5,999.0,-7.3,-11.1
7519.039157,-11.5,999.0,-7.3,-11.0
7529.058386,-11.5,999.0,-7.3,-11.0
7539.078833,-11.5,999.0,-7.3,-11.0
7549.096684,-11.5,999.0,-7.3,-11.0
7559.100788,-11.5,999.0,-7.3,-11.0
7569.132285,-11.5,999.0,-7.3,-11.0
7579.177364,-11.4,999.0,-7.3,-11.0
7589.222706,-11.3,999.0,-7.2,-11.0
7599.254163,-11.4,999.0,-7.3,-11.0
7609.278393,-11.4,999.0,-7.3,-11.0
7619.297696,-11.4,999.0,-7.2,-11.0
7629.314469,-11.4,999.0,-7.2,-11.0
7639.353051,-11.3,999.0,-7.1,-10.9
7649.356866,-11.4,999.0,-7.2,-11.0
7659.39767,-11.3,999.0,-7.2,-10.9
7669.41265,-11.3,999.0,-7.2,-10.9
7679.446052,-11.3,999.0,-7.2,-10.9
7689.48146,-11.3,999.0,-7.2,-11.0
7699.486266,-11.3,999.0,-7.2,-10.9
7709.520227,-11.3,999.0,-7.2,-11.0
7719.526462,-11.3,999.0,-7.2,-10.9
7729.561715,-11.3,999.0,-7.2,-10.9
7739.579536,-11.3,999.0,-7.2,-10.9
7749.584814,-11.3,999.0,-7.2,-10.9
7759.620419,-11.3,999.0,-7.2,-10.9
7769.624244,-11.3,999.0,-7.2,-10.9
7779.663682,-11.2,999.0,-7.2,-11.0
7789.691729,-11.2,999.0,-7.2,-10.9
7799.714247,-11.3,999.0,-7.1,-10.9
7809.733529,-11.2,999.0,-7.1,-10.9
7819.737403,-11.2,999.0,-7.1,-10.9
7829.772975,-11.1,999.0,-7.1,-10.9
7839.776427,-11.2,999.0,-7.1,-10.9
7849.812054,-11.2,999.0,-7.1,-10.9
7859.815653,-11.1,999.0,-7.0,-10.9
7869.869246,-11.2,999.0,-7.1,-11.0
7879.90307,-11.1,999.0,-7.0,-10.9
7889.915833,-11.1,999.0,-7.2,-10.9
7899.95985,-11.1,999.0,-7.1,-10.9
7909.975304,-11.1,999.0,-7.0,-10.9
7920.010941,-11.1,999.0,-7.1,-10.9
7930.01822,-11.0,999.0,-7.1,-10.9
7940.035285,-11.0,999.0,-7.2,-10.9
7950.055251,-11.0,999.0,-7.0,-10.9
7960.061703,-11.0,999.0,-7.0,-10.9
7970.078563,-11.0,999.0,-7.0,-10.9
7980.083143,-11.0,999.0,-7.0,-10.9
7990.133554,-11.0,999.0,-7.0,-10.9
8000.152228,-11.0,999.0,-7.0,-10.9
8010.173195,-11.0,999.0,-7.0,-10.9
8020.181884,-11.0,999.0,-7.0,-10.9
8030.211488,-10.9,999.0,-7.0,-10.9
8040.247671,-10.9,999.0,-7.0,-10.9
8050.252545,-10.9,999.0,-6.9,-10.9
8060.285632,-11.0,999.0,-6.9,-10.9
8070.305333,-10.9,999.0,-7.0,-10.8
8080.310332,-10.9,999.0,-7.0,-10.8
8090.360243,-10.9,999.0,-6.9,-10.9
8100.382967,-10.9,999.0,-6.9,-10.9
8110.416582,-10.9,999.0,-6.9,-10.8
8120.450755,-10.8,999.0,-6.9,-10.8
8130.517111,-10.9,999.0,-6.9,-10.8
8140.552055,-10.8,999.0,-6.9,-10.8
8150.557534,-10.8,999.0,-6.9,-10.9
8160.592285,-10.8,999.0,-6.9,-10.8
8170.612321,-10.7,999.0,-6.9,-10.9
8180.630006,-10.8,999.0,-6.9,-10.9
8190.678004,-10.7,999.0,-6.9,-10.8
8200.702638,-10.8,999.0,-6.9,-10.9
8210.737978,-10.7,999.0,-6.9,-10.8
8220.757253,-10.7,999.0,-6.9,-10.8
8230.793218,-10.7,999.0,-6.8,-10.8
8240.828385,-10.7,999.0,-6.8,-10.8
8250.879603,-10.7,999.0,-6.8,-10.8
8260.897444,-10.7,999.0,-6.8,-10.8
8270.901028,-10.7,999.0,-6.8,-10.8
8280.937366,-10.6,999.0,-6.8,-10.7
8290.940977,-10.7,999.0,-6.7,-10.8
8300.975912,-10.6,999.0,-6.8,-10.8
8310.981041,-10.6,999.0,-6.8,-10.7
8321.018507,-10.6,999.0,-6.6,-10.7
8331.035428,-10.6,999.0,-6.7,-10.7
8341.05745,-10.5,999.0,-6.7,-10.8
8351.075706,-10.7,999.0,-6.7,-10.7
8361.107444,-10.5,999.0,-6.7,-10.7
8371.145189,-10.5,999.0,-6.6,-10.7
8381.151488,-10.5,999.0,-6.6,-10.7
8391.180836,-10.5,999.0,-6.6,-10.7
8401.218977,-10.5,999.0,-6.7,-10.7
8411.225172,-10.5,999.0,-6.6,-10.7
8421.259477,-10.5,999.0,-6.6,-10.7
8431.263226,-10.5,999.0,-6.6,-10.7
8441.298919,-10.4,999.0,-6.6,-10.7
8451.303545,-10.5,999.0,-6.6,-10.6
8461.322736,-10.4,999.0,-6.6,-10.7
8471.357835,-10.5,999.0,-6.6,-10.6
8481.38863,-10.4,999.0,-6.5,-10.6
8491.412506,-10.4,999.0,-6.5,-10.6
8501.418842,-10.4,999.0,-6.6,-10.6
8511.448381,-10.4,999.0,-6.5,-10.7
8521.48684,-10.4,999.0,-6.6,-10.7
8531.510476,-10.4,999.0,-6.5,-10.6
8541.539223,-10.4,999.0,-6.5,-10.6
8551.561363,-10.3,999.0,-6.4,-10.6
8561.606109,-10.4,999.0,-6.5,-10.6
8571.633121,-10.4,999.0,-6.5,-10.5
8581.673581,-10.4,999.0,-6.4,-10.5
8591.702432,-10.3,999.0,-6.4,-10.5
8601.753153,-10.4,999.0,-6.4,-10.5
8611.793655,-10.3,999.0,-6.4,-10.5
8621.822576,-10.4,999.0,-6.4,-10.4
8631.824952,-10.3,999.0,-6.3,-10.5
8641.863585,-10.4,999.0,-6.3,-10.5
8651.867601,-10.4,999.0,-6.3,-10.5
8661.900899,-10.3,999.0,-6.4,-10.4
8671.923532,-10.3,999.0,-6.3,-10.4
8681.957326,-10.3,999.0,-6.2,-10.3
8691.986947,-10.3,999.0,-6.3,-10.3
8701.997855,-10.2,999.0,-6.2,-10.3
8712.017322,-10.3,999.0,-6.2,-10.4
8722.035887,-10.2,999.0,-6.1,-10.3
8732.070593,-10.2,999.0,-6.1,-10.3
8742.073967,-10.2,999.0,-6.1,-10.3
8752.090543,-10.2,999.0,-6.1,-10.3
8762.115172,-10.3,999.0,-6.1,-10.3
8772.133664,-10.2,999.0,-6.1,-10.3
8782.181377,-10.2,999.0,-6.1,-10.3
8792.190754,-10.2,999.0,-6.1,-10.3
8802.22503,-10.0,999.0,-6.0,-10.3
8812.256232,-10.0,999.0,-6.1,-10.2
8822.28117,-10.2,999.0,-6.1,-10.2
8832.299946,-10.1,999.0,-6.0,-10.2
8842.327425,-9.9,999.0,-6.0,-10.2
8852.353704,-10.0,999.0,-6.1,-10.2
8862.356883,-9.9,999.0,-6.0,-10.2
8872.392692,-10.2,999.0,-6.0,-10.2
8882.396855,-10.1,999.0,-5.9,-10.2
8892.433365,-10.2,999.0,-5.9,-10.1
8902.451407,-10.2,999.0,-5.9,-10.1
8912.457295,-9.9,999.0,-5.9,-10.2
8922.47599,-9.9,999.0,-5.8,-10.1
8932.480514,-10.1,999.0,-5.8,-10.1
8942.519295,-10.1,999.0,-5.9,-10.0
8952.53482,-10.1,999.0,-5.9,-10.1
8962.553216,-9.9,999.0,-5.7,-10.1
8972.57012,-10.1,999.0,-5.8,-10.0
8982.577441,-9.9,999.0,-5.8,-10.0
8992.614542,-9.9,999.0,-5.8,-10.0
9002.642572,-10.1,999.0,-5.7,-10.0
9012.668379,-10.1,999.0,-5.7,-10.0
9022.671597,-9.9,999.0,-5.7,-10.0
9032.691253,-9.9,999.0,-5.7,-10.0
9042.711068,-9.9,999.0,-5.7,-9.9
9052.730884,-9.9,999.0,-5.6,-10.0
9062.776811,-10.1,999.0,-5.6,-9.9
9072.785785,-10.1,999.0,-5.6,-9.9
9082.820771,-9.9,999.0,-5.7,-9.9
9092.839363,-9.9,999.0,-5.5,-9.8
9102.876202,-9.9,999.0,-5.6,-9.9
9112.894823,-10.1,999.0,-5.6,-9.8
9122.900113,-10.1,999.0,-5.6,-9.9
9132.969572,-9.9,999.0,-5.6,-9.8
9142.985728,-9.8,999.0,-5.5,-9.8
9153.020555,-10.1,999.0,-5.5,-9.8
9163.025212,-9.9,999.0,-5.5,-9.7
9173.069138,-9.9,999.0,-5.5,-9.8
9183.093808,-9.9,999.0,-5.5,-9.7
9193.101567,-9.8,999.0,-5.4,-9.7
9203.133917,-9.8,999.0,-5.4,-9.8
9213.168141,-9.8,999.0,-5.4,-9.7
9223.191282,-10.0,999.0,-5.4,-9.7
9233.208411,-9.8,999.0,-5.4,-9.7
9243.213506,-9.8,999.0,-5.3,-9.7
9253.248307,-9.8,999.0,-5.3,-9.7
9263.252929,-9.8,999.0,-5.4,-9.7
9273.304888,-10.0,999.0,-5.4,-9.7
9283.338432,-9.8,999.0,-5.2,-9.6
9293.382426,-9.8,999.0,-5.3,-9.6
9303.408444,-9.8,999.0,-5.3,-9.6
9313.412651,-9.8,999.0,-5.3,-9.6
9323.464131,-9.8,999.0,-5.3,-9.6
9333.46732,-9.7,999.0,-5.2,-9.6
9343.504376,-9.7,999.0,-5.3,-9.6
9353.522595,-9.7,999.0,-5.2,-9.6
9363.526292,-9.7,999.0,-5.2,-9.6
9373.562211,-9.7,999.0,-5.2,-9.6
9383.56682,-9.7,999.0,-5.2,-9.5
9393.603168,-9.7,999.0,-5.2,-9.6
9403.618276,-9.7,999.0,-5.2,-9.6
9413.654965,-9.8,999.0,-5.2,-9.6
9423.68743,-9.7,999.0,-5.2,-9.5
9433.710707,-9.6,999.0,-5.2,-9.5
9443.746593,-9.7,999.0,-5.1,-9.4
9453.76619,-9.8,999.0,-5.1,-9.5
9463.801242,-9.6,999.0,-5.1,-9.5
9473.836589,-9.6,999.0,-5.1,-9.4
9483.840044,-9.6,999.0,-5.1,-9.5
9493.87673,-9.6,999.0,-5.2,-9.5
9503.88068,-9.6,999.0,-5.1,-9.4
9513.914546,-9.5,999.0,-5.1,-9.4
9523.932114,-9.5,999.0,-5.1,-9.4
9533.953895,-9.5,999.0,-5.1,-9.5
9543.983844,-9.5,999.0,-5.0,-9.4
9554.009176,-9.5,999.0,-5.0,-9.4
9564.043581,-9.5,999.0,-5.1,-9.4
9574.091206,-9.5,999.0,-5.0,-9.4
9584.115215,-9.5,999.0,-5.0,-9.4
9594.134838,-9.4,999.0,-4.9,-9.3
9604.155065,-9.5,999.0,-5.0,-9.4
9614.173837,-9.4,999.0,-5.0,-9.4
9624.178219,-9.5,999.0,-5.0,-9.4
9634.229103,-9.4,999.0,-5.0,-9.4
9644.26142,-9.3,999.0,-5.0,-9.4
9654.284591,-9.4,999.0,-5.0,-9.3
9664.330066,-9.3,999.0,-5.0,-9.3
9674.338351,-9.4,999.0,-5.0,-9.4
9684.3729,-9.3,999.0,-5.0,-9.4
9694.375632,-9.3,999.0,-4.9,-9.3
9704.429293,-9.3,999.0,-4.9,-9.1
9714.432848,-9.3,999.0,-4.9,-9.4
9724.480259,-9.3,999.0,-4.9,-9.3
9734.519307,-9.2,999.0,-4.9,-9.3
9744.524413,-9.2,999.0,-5.0,-9.4
9754.574428,-9.2,999.0,-4.8,-9.1
9764.578095,-9.2,999.0,-4.9,-9.3
9774.6185,-9.2,999.0,-5.0,-9.1
9784.644558,-9.2,999.0,-4.9,-9.3
9794.65246,-9.2,999.0,-4.9,-9.2
9804.704413,-9.2,999.0,-4.9,-9.2
9814.733766,-9.2,999.0,-4.9,-9.2
9824.759407,-9.1,999.0,-4.9,-9.0
9834.763509,-9.1,999.0,-4.9,-9.0
9844.794212,-9.1,999.0,-4.9,-9.2
9854.849875,-9.1,999.0,-4.9,-9.0
9864.852574,-9.1,999.0,-4.8,-9.2
9874.891329,-9.1,999.0,-4.9,-9.3
9884.908362,-9.1,999.0,-4.8,-9.2
9894.947728,-9.1,999.0,-4.8,-9.3
9904.977234,-9.0,999.0,-4.8,-9.3
9914.981782,-9.0,999.0,-4.8,-9.1
9925.018549,-8.9,999.0,-4.9,-9.0
9935.019893,-9.0,999.0,-4.8,-9.2
9945.056353,-8.9,999.0,-4.9,-9.1
9955.082401,-8.9,999.0,-4.8,-9.0
9965.126868,-8.9,999.0,-4.8,-9.2
9975.162632,-8.9,999.0,-4.8,-9.0
9985.167353,-8.9,999.0,-4.8,-9.1
9995.202396,-8.9,999.0,-4.8,-9.2
10005.205899,-8.9,999.0,-4.8,-9.0
10015.245809,-8.9,999.0,-4.9,-9.0
10025.26127,-8.9,999.0,-4.8,-8.9
10035.294089,-8.8,999.0,-4.8,-9.1
10045.317944,-8.8,999.0,-4.8,-9.0
10055.350259,-8.8,999.0,-4.8,-9.2
10065.384938,-8.8,999.0,-4.8,-9.2
10075.404238,-8.8,999.0,-4.8,-9.2
10085.424699,-8.9,999.0,-4.9,-9.0
10095.444305,-8.7,999.0,-4.8,-9.1
10105.448242,-8.7,999.0,-4.5,-9.0
10115.484979,-8.8,999.0,-4.5,-9.1
10125.498581,-8.7,999.0,-4.8,-9.2
10135.522634,-8.8,999.0,-4.8,-9.2
10145.525435,-8.7,999.0,-4.7,-9.1
10155.56138,-8.7,999.0,-4.8,-9.0
10165.582978,-8.7,999.0,-4.7,-8.9
10175.60066,-8.7,999.0,-4.7,-9.2
10185.636196,-8.6,999.0,-4.4,-9.1
10195.639875,-8.7,999.0,-4.9,-9.1
10205.676148,-8.7,999.0,-4.7,-9.0
10215.680119,-8.7,999.0,-4.7,-8.9
10225.716786,-8.6,999.0,-4.8,-9.0
10235.734817,-8.6,999.0,-4.7,-8.9
10245.753026,-8.6,999.0,-4.7,-9.0
10255.78836,-8.6,999.0,-4.8,-9.1
10265.792721,-8.6,999.0,-4.7,-9.0
10275.827438,-8.6,999.0,-4.7,-9.2
10285.832527,-8.6,999.0,-4.7,-8.9
10295.868317,-8.6,999.0,-4.7,-9.1
10305.886514,-8.6,999.0,-4.6,-9.1
10315.891545,-8.6,999.0,-4.7,-8.9
10325.9429,-8.6,999.0,-4.7,-8.9
10335.946968,-8.5,999.0,-4.7,-9.0
10345.98563,-8.5,999.0,-4.5,-8.9
10356.016796,-8.5,999.0,-4.5,-8.9
10366.052076,-8.5,999.0,-4.4,-9.1
10376.058057,-8.5,999.0,-4.6,-8.9
10386.091146,-8.5,999.0,-4.5,-9.1
10396.126501,-8.5,999.0,-4.7,-8.9
10406.132213,-8.5,999.0,-4.4,-9.1
10416.167295,-8.5,999.0,-4.7,-9.1
10426.169645,-8.4,999.0,-4.7,-9.1
10436.190002,-8.5,999.0,-4.6,-9.1
10446.21057,-8.4,999.0,-4.6,-8.8
10456.228724,-8.4,999.0,-4.4,-9.0
10466.264211,-8.4,999.0,-4.3,-8.9
10476.267488,-8.5,999.0,-4.6,-9.1
10486.283464,-8.4,999.0,-4.5,-8.9
10496.30912,-8.4,999.0,-4.3,-8.9
10506.327569,-8.4,999.0,-4.3,-8.9
10516.362232,-8.4,999.0,-4.6,-9.1
10526.365243,-8.4,999.0,-4.3,-9.1
10536.401874,-8.3,999.0,-4.3,-8.9
10546.40455,-8.4,999.0,-4.3,-8.9
10556.441955,-8.4,999.0,-4.6,-8.8
10566.459362,-8.3,999.0,-4.3,-9.1
10576.491263,-8.3,999.0,-4.3,-9.1
10586.533053,-8.3,999.0,-4.2,-8.8
10596.549648,-8.3,999.0,-4.5,-8.9
10606.566196,-8.3,999.0,-4.4,-9.1
10616.593537,-8.3,999.0,-4.2,-8.8
10626.625869,-8.3,999.0,-4.2,-8.8
10636.635618,-8.3,999.0,-4.5,-8.8
10646.66603,-8.3,999.0,-4.2,-8.8
10656.684342,-8.4,999.0,-4.2,-8.8
10666.705431,-8.3,999.0,-4.2,-9.0
10676.754561,-8.3,999.0,-4.2,-8.8
10686.788577,-8.3,999.0,-4.2,-8.8
10696.803525,-8.3,999.0,-4.2,-8.8
10706.832464,-8.3,999.0,-4.2,-8.8
10716.863668,-8.3,999.0,-4.2,-8.8
10726.894911,-8.3,999.0,-4.2,-9.0
10736.938463,-8.3,999.0,-4.2,-8.8
10746.970067,-8.3,999.0,-4.2,-8.8
10757.016994,-8.3,999.0,-4.2,-8.8
10767.040417,-8.3,999.0,-4.1,-8.8
10777.076597,-8.3,999.0,-4.2,-8.8
10787.076956,-8.3,999.0,-4.2,-8.8
10797.115578,-8.2,999.0,-4.1,-8.8
10807.139969,-8.3,999.0,-4.1,-8.8
10817.188125,-8.3,999.0,-4.2,-8.8
10827.238608,-8.3,999.0,-4.1,-8.7
10837.255103,-8.3,999.0,-4.2,-8.8
10847.30344,-8.2,999.0,-4.1,-8.8
10857.310033,-8.3,999.0,-4.1,-8.7
10867.347231,-8.3,999.0,-4.1,-8.7
10877.393658,-8.3,999.0,-4.1,-8.7
10887.40165,-8.2,999.0,-4.1,-8.8
10897.435533,-8.3,999.0,-4.1,-8.8
10907.461046,-8.2,999.0,-4.1,-8.7
10917.524343,-8.2,999.0,-4.1,-8.8
10927.558278,-8.3,999.0,-4.0,-8.7
10937.610859,-8.3,999.0,-4.1,-8.7
10947.645785,-8.3,999.0,-4.1,-8.7
10957.64885,-8.2,999.0,-4.1,-8.7
10967.68287,-8.3,999.0,-4.1,-8.7
10977.688268,-8.2,999.0,-4.0,-8.6
10987.706515,-8.2,999.0,-4.0,-8.7
10997.744729,-8.2,999.0,-4.0,-8.6
11007.762043,-8.2,999.0,-4.0,-8.7
11017.796776,-8.2,999.0,-4.1,-8.8
11027.816953,-8.2,999.0,-3.9,-8.6
11037.852356,-8.2,999.0,-4.0,-8.7
11047.887122,-8.2,999.0,-4.0,-8.6
11057.890996,-8.2,999.0,-4.0,-8.6
11067.928023,-8.2,999.0,-4.0,-8.7
11077.941864,-8.2,999.0,-4.0,-8.6
11087.963378,-8.2,999.0,-4.0,-8.6
11097.970795,-8.2,999.0,-4.0,-8.6
11107.98904,-8.2,999.0,-4.0,-8.6
11118.039648,-8.2,999.0,-4.0,-8.6
11128.06424,-8.2,999.0,-4.0,-8.6
11138.080373,-8.1,999.0,-3.9,-8.6
11148.082551,-8.1,999.0,-4.0,-8.6
11158.121273,-8.2,999.0,-3.9,-8.6
11168.138352,-8.1,999.0,-3.9,-8.6
11178.174387,-8.1,999.0,-3.9,-8.6
11188.208942,-8.1,999.0,-3.8,-8.5
11198.211408,-8.2,999.0,-3.9,-8.6
