#
## Proficy Historian SDK Data Export 
## Generated: 03/06/2023 09:24:27 AM
## Start Time: 03/02/2023 02:00:00 PM
## End Time: 03/03/2023 10:00:00 AM
## Interval: 60000 milliseconds
## Records Returned: 1200
#
Timestamp, SPLYO.CONDENSER_TEMPERATURE.F_CV, SPLYO.SHELF_OUTLET.F_CV, SPLYO.SHELF_INLET.F_CV, SPLYO.SHELF_SP.F_CV, SPLYO.TC_AVG.F_CV, SPLYO.VACUUM_SP.F_CV, SPLYO.CHAMBER_CM.F_CV, SPLYO.ROUGH_VACUUM.F_CV, SPLYO.CHAMBER_PIRANI.F_CV, SPLYO.CONDENSER_VACUUM.F_CV, SPLYO.CHAMBER_PRESSURE.F_CV
03/03/2023 01:59:00, -88.1, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 02:00:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 88, -15.6
03/03/2023 02:01:00, -87.9, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.7
03/03/2023 02:02:00, -88.1, 9.4, 10, 10, 0, 100, 101, 0, 159, 89, -15.7
03/03/2023 02:03:00, -88.1, 9.4, 10, 10, 0, 100, 100, 0, 157, 88, -15.7
03/03/2023 02:04:00, -88.3, 9.5, 10.1, 10, 0, 100, 101, 0, 159, 89, -15.7
03/03/2023 02:05:00, -88, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 02:06:00, -88.2, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 02:07:00, -88, 9.4, 10, 10, 0, 100, 99, 0, 157, 87, -15.7
03/03/2023 02:08:00, -88, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.7
03/03/2023 02:09:00, -88, 9.4, 10, 10, 0, 100, 101, 0, 160, 89, -15.7
03/03/2023 02:10:00, -88, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/03/2023 02:11:00, -87.9, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 02:12:00, -87.8, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.7
03/03/2023 02:13:00, -87.8, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.7
03/03/2023 02:14:00, -87.6, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 02:15:00, -87.9, 9.4, 10.1, 10, 0, 100, 99, 0, 157, 88, -15.7
03/03/2023 02:16:00, -87.6, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.7
03/03/2023 02:17:00, -87.6, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 02:18:00, -87.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 02:19:00, -87.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 02:20:00, -87.4, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 02:21:00, -87.5, 9.4, 10.1, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 02:22:00, -87.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.7
03/03/2023 02:23:00, -87.3, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 02:24:00, -87.2, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.7
03/03/2023 02:25:00, -87.4, 9.4, 10.1, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 02:26:00, -87.1, 9.5, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 02:27:00, -87.1, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.7
03/03/2023 02:28:00, -87.4, 9.4, 10.2, 10, 0, 100, 100, 0, 159, 89, -15.7
03/03/2023 02:29:00, -87.1, 9.5, 10.1, 10, 0, 100, 101, 0, 159, 90, -15.7
03/03/2023 02:30:00, -87, 9.4, 10, 10, 0, 100, 102, 0, 161, 90, -15.6
03/03/2023 02:31:00, -86.9, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 02:32:00, -87, 9.4, 10.1, 10, 0, 100, 101, 0, 160, 90, -15.7
03/03/2023 02:33:00, -86.8, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 02:34:00, -86.8, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 02:35:00, -87, 9.4, 10.1, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 02:36:00, -86.8, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.7
03/03/2023 02:37:00, -86.8, 9.4, 10, 10, 0, 100, 101, 0, 162, 90, -15.7
03/03/2023 02:38:00, -86.7, 9.4, 10, 10, 0, 100, 100, 0, 161, 89, -15.7
03/03/2023 02:39:00, -86.8, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.6
03/03/2023 02:40:00, -86.7, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 02:41:00, -86.6, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.6
03/03/2023 02:42:00, -86.7, 9.5, 10.1, 10, 0, 100, 99, 0, 157, 87, -15.6
03/03/2023 02:43:00, -86.6, 9.5, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 02:44:00, -86.6, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.7
03/03/2023 02:45:00, -86.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 02:46:00, -86.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 02:47:00, -86.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 02:48:00, -86.4, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 02:49:00, -86.5, 9.5, 10.1, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 02:50:00, -86.3, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 02:51:00, -86.2, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 02:52:00, -86.1, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 02:53:00, -86.4, 9.4, 10.1, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 02:54:00, -85.9, 9.5, 10, 10, 0, 100, 101, 0, 161, 89, -15.6
03/03/2023 02:55:00, -86.1, 9.4, 10.1, 10, 0, 100, 101, 0, 162, 90, -15.6
03/03/2023 02:56:00, -86, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 02:57:00, -85.8, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 02:58:00, -86.2, 9.4, 10.1, 10, 0, 100, 102, 0, 162, 91, -15.6
03/03/2023 02:59:00, -85.9, 9.5, 10, 10, 0, 100, 101, 0, 162, 90, -15.6
03/03/2023 03:00:00, -85.9, 9.4, 10, 10, 0, 100, 102, 0, 161, 90, -15.6
03/03/2023 03:01:00, -85.9, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:02:00, -86, 9.5, 10.1, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:03:00, -85.7, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:04:00, -85.8, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:05:00, -85.8, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:06:00, -85.7, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 03:07:00, -85.8, 9.5, 10.1, 10, 0, 100, 100, 0, 161, 89, -15.6
03/03/2023 03:08:00, -85.6, 9.4, 10, 10, 0, 100, 99, 0, 156, 88, -15.6
03/03/2023 03:09:00, -85.7, 9.4, 10, 10, 0, 100, 100, 0, 158, 88, -15.6
03/03/2023 03:10:00, -85.9, 9.4, 10.1, 10, 0, 100, 101, 0, 159, 89, -15.6
03/03/2023 03:11:00, -85.5, 9.5, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 03:12:00, -85.6, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 03:13:00, -85.6, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 03:14:00, -85.6, 9.5, 10.1, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 03:15:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.6
03/03/2023 03:16:00, -85.6, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 03:17:00, -85.6, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.6
03/03/2023 03:18:00, -85.7, 9.5, 10.1, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 03:19:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 03:20:00, -85.6, 9.5, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 03:21:00, -85.5, 9.4, 10, 10, 0, 100, 99, 0, 157, 87, -15.6
03/03/2023 03:22:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 03:23:00, -85.9, 9.4, 10.2, 10, 0, 100, 101, 0, 160, 89, -15.6
03/03/2023 03:24:00, -85.5, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:25:00, -85.5, 9.4, 10, 10, 0, 100, 101, 0, 162, 90, -15.6
03/03/2023 03:26:00, -85.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 89, -15.6
03/03/2023 03:27:00, -85.8, 9.4, 10.1, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:28:00, -85.5, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:29:00, -85.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:30:00, -85.6, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:31:00, -85.6, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:32:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.6
03/03/2023 03:33:00, -85.6, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 03:34:00, -85.6, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 03:35:00, -85.9, 9.4, 10.1, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 03:36:00, -85.6, 9.5, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 03:37:00, -85.6, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 03:38:00, -85.7, 9.4, 10, 10, 0, 100, 100, 0, 161, 89, -15.6
03/03/2023 03:39:00, -85.5, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:40:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 03:41:00, -85.6, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:42:00, -85.6, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:43:00, -85.6, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:44:00, -85.5, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:45:00, -85.6, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:46:00, -85.5, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:47:00, -85.5, 9.4, 10, 10, 0, 100, 102, 0, 162, 91, -15.6
03/03/2023 03:48:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 03:49:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:50:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 03:51:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 03:52:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 03:53:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 03:54:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 03:55:00, -85.5, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:56:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 03:57:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 03:58:00, -85.4, 9.4, 10, 10, 0, 100, 98, 0, 156, 88, -15.6
03/03/2023 03:59:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 04:00:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 04:01:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:02:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 04:03:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 04:04:00, -85.4, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:05:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:06:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:07:00, -85.3, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 04:08:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 04:09:00, -85.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:10:00, -85.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:11:00, -85.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:12:00, -85.3, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:13:00, -85.3, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:14:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:15:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:16:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 159, 89, -15.6
03/03/2023 04:17:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 04:18:00, -85.3, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:19:00, -85.2, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 04:20:00, -85.2, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 04:21:00, -85.1, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:22:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 04:23:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:24:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:25:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:26:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:27:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 04:28:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 04:29:00, -85.2, 9.4, 10, 10, 0, 100, 99, 0, 156, 88, -15.6
03/03/2023 04:30:00, -85.2, 9.4, 10, 10, 0, 100, 98, 0, 157, 87, -15.6
03/03/2023 04:31:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 88, -15.6
03/03/2023 04:32:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:33:00, -85.2, 9.4, 10, 10, 0, 100, 102, 0, 161, 91, -15.6
03/03/2023 04:34:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 04:35:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 04:36:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 04:37:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 88, -15.6
03/03/2023 04:38:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:39:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 04:40:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:41:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 04:42:00, -85.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 04:43:00, -85.1, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 04:44:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 162, 90, -15.6
03/03/2023 04:45:00, -85.2, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:46:00, -85.3, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:47:00, -85.3, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 04:48:00, -85.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
03/03/2023 04:49:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 04:50:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 04:51:00, -85.3, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 04:52:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 04:53:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 04:54:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 04:55:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:56:00, -85.4, 9.5, 10.1, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 04:57:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 162, 90, -15.6
03/03/2023 04:58:00, -85.4, 9.5, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 04:59:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 05:00:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 05:01:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
03/03/2023 05:02:00, -85.4, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:03:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 05:04:00, -85.5, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 05:05:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 159, 88, -15.6
03/03/2023 05:06:00, -85.5, 9.5, 10, 10, 0, 100, 101, 0, 161, 91, -15.6
03/03/2023 05:07:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:08:00, -85.5, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 05:09:00, -85.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
03/03/2023 05:10:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 158, 89, -15.6
03/03/2023 05:11:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 05:12:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 05:13:00, -85.4, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:14:00, -85.3, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 05:15:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 05:16:00, -85.5, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:17:00, -85.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 05:18:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:19:00, -85.4, 9.4, 10, 10, 0, 100, 102, 0, 161, 91, -15.6
03/03/2023 05:20:00, -85.4, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:21:00, -85.4, 9.5, 10, 10, 0, 100, 98, 0, 156, 87, -15.6
03/03/2023 05:22:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 05:23:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 05:24:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 05:25:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:26:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 05:27:00, -85.4, 9.5, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 05:28:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 05:29:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 05:30:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 05:31:00, -85.2, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:32:00, -85.2, 9.5, 10, 10, 0, 100, 98, 0, 156, 88, -15.6
03/03/2023 05:33:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 161, 90, -15.6
03/03/2023 05:34:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:35:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 05:36:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 05:37:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 05:38:00, -85.2, 9.5, 10, 10, 0, 100, 99, 0, 158, 89, -15.6
03/03/2023 05:39:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 156, 89, -15.6
03/03/2023 05:40:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 05:41:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
03/03/2023 05:42:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 05:43:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:44:00, -85.4, 9.5, 10, 10, 0, 100, 99, 0, 156, 88, -15.6
03/03/2023 05:45:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:46:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 05:47:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 05:48:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:49:00, -85.5, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:50:00, -85.5, 9.5, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
03/03/2023 05:51:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:52:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 05:53:00, -85.4, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:54:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 158, 90, -15.6
03/03/2023 05:55:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:56:00, -85.4, 9.5, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
03/03/2023 05:57:00, -85.4, 9.5, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
03/03/2023 05:58:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 05:59:00, -85.4, 9.4, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 06:00:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 06:01:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 06:02:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
03/03/2023 06:03:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
03/03/2023 06:04:00, -85.4, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 06:05:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 06:06:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 158, 90, -15.6
03/03/2023 06:07:00, -85.3, 9.5, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 06:08:00, -85.4, 9.5, 10, 10, 0, 100, 99, 0, 157, 89, -15.6
03/03/2023 06:09:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 158, 90, -15.6
03/03/2023 06:10:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
03/03/2023 06:11:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 91, -15.6
03/03/2023 06:12:00, -85.4, 9.5, 10, 10, 0, 100, 99, 0, 158, 89, -15.6
03/03/2023 06:13:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:14:00, -85.4, 9.5, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
03/03/2023 06:15:00, -85.3, 9.5, 10, 10, 0, 100, 99, 0, 156, 89, -15.6
03/03/2023 06:16:00, -85.3, 9.4, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:17:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
03/03/2023 06:18:00, -85.3, 9.5, 10, 10, 0, 100, 101, 0, 158, 90, -15.6
03/03/2023 06:19:00, -85.2, 9.5, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
